timestamp,linkrate_kbps
236,1422.29
237,1457.35
238,2117.14
239,1313.01
240,2011.68
241,1558.63
242,1892.49
243,1874.09
244,2195.32
245,1657.43
246,1524.46
247,1578.88
248,1027.71
249,643.80
250,1335.94
251,1378.77
252,1041.63
253,1238.94
254,997.84
255,858.81
256,1071.44
257,847.70
258,616.41
259,547.36
261,87.90
262,2772.36
263,1297.71
264,1878.29
265,1431.97
266,1693.71
267,1571.00
268,1826.65
269,2216.92
270,1611.37
271,2465.64
272,1719.94
273,1905.91
274,1204.16
275,1849.91
276,707.45
277,1050.02
278,193.36
279,1469.42
280,412.98
282,206.68
283,1115.86
285,388.18
286,317.62
287,327.99
288,697.63
289,1684.53
290,227.35
291,507.46
292,2173.58
293,1688.23
294,2051.32
295,1763.37
296,1800.75
297,2201.88
298,2119.20
299,2095.89
300,1493.42
301,1667.34
302,612.25
303,196.35
308,6.58
310,141.03
311,1862.58
312,99.49
313,326.34
314,1053.14
315,940.84
316,922.86
317,679.74
318,429.60
319,638.04
321,344.69
322,2139.37
323,1530.86
324,1077.40
325,1632.95
326,1567.94
327,1470.74
328,1053.14
329,700.90
332,47.58
333,2415.94
334,1178.75
335,1444.00
336,1023.75
337,1523.30
338,1308.66
339,1486.90
340,1619.18
341,1738.36
342,1558.63
343,1363.63
344,1861.08
345,1845.46
346,1592.61
347,2021.43
348,1549.39
349,1847.55
350,1885.03
351,1769.05
352,1916.01
353,1254.74
354,1552.50
355,1564.98
356,873.54
357,1167.94
358,1371.15
359,1449.11
360,1217.21
361,1129.17
362,1693.71
363,1486.98
364,1917.35
365,1583.37
366,1726.29
367,1478.45
368,1269.03
369,1325.11
370,1432.23
372,1549.35
373,1824.00
374,1464.41
375,1791.43
376,1710.43
377,1362.64
378,994.91
379,818.79
380,1206.43
381,850.96
382,547.20
383,334.67
384,729.60
385,803.43
386,299.25
387,409.32
388,502.92
389,385.00
390,1082.37
391,1336.75
392,722.89
393,521.14
394,605.00
395,785.41
396,1201.18
397,1307.23
399,1335.69
400,1237.50
401,1530.63
402,1484.02
403,1836.76
404,1563.28
405,1889.14
406,1615.81
407,1965.14
408,664.16
409,1505.88
410,1331.84
411,1266.07
412,1296.43
413,1070.05
414,1465.03
415,1388.71
416,1815.05
417,1752.51
418,2074.28
420,654.26
421,2285.68
422,1373.36
423,2003.14
424,2358.34
425,1691.51
426,1552.57
427,1626.62
428,2290.86
429,1875.35
430,1885.03
431,2116.79
432,1574.18
433,2175.68
434,2044.94
435,1828.50
436,1997.71
437,1442.78
438,1661.14
439,1486.04
440,1793.02
441,1454.28
442,1658.51
443,1141.77
444,1298.26
445,745.45
448,55.56
449,2200.09
450,1405.85
451,1226.41
452,1869.28
453,1436.77
454,1591.26
455,1101.08
456,1257.30
457,1104.14
458,780.16
459,1213.57
460,825.96
461,611.58
462,828.83
463,1080.22
464,1009.71
465,879.81
466,734.05
467,589.29
468,311.15
469,562.34
470,798.11
471,363.15
472,1059.79
473,1324.57
474,857.11
475,991.94
476,1357.14
477,962.55
478,1103.05
479,1194.29
480,1042.66
481,1411.43
482,1189.57
483,1068.51
484,1211.19
485,1100.48
486,1341.18
487,1416.66
488,1220.51
489,1384.22
490,1209.65
491,1319.72
492,568.66
493,865.14
494,992.51
496,488.94
497,353.72
498,706.42
499,1183.25
500,655.82
501,886.77
502,1140.00
503,923.70
504,1140.00
505,1220.80
506,1055.94
507,998.86
508,751.80
509,697.83
510,919.21
511,1118.29
512,1026.34
513,645.72
514,993.93
515,836.83
516,847.62
517,809.16
518,1047.94
519,1238.94
520,923.70
521,1454.86
522,1215.68
523,1410.37
524,1541.71
525,1218.07
526,1427.95
527,1285.65
528,1182.26
529,1071.67
530,1045.21
531,1140.00
532,1027.35
533,894.79
534,1137.04
535,1190.74
536,901.05
537,538.91
538,893.83
539,847.70
540,642.53
541,1020.57
542,1062.21
543,932.79
544,713.76
545,1281.14
546,1307.23
547,1189.12
548,1427.48
550,583.81
551,1257.30
552,1521.51
553,1345.45
554,1502.12
555,1340.16
556,1678.66
557,1133.65
558,904.73
559,1270.29
560,1025.08
561,1242.41
562,1308.99
563,1102.17
564,1535.62
565,1414.91
566,1586.72
567,1362.44
568,1661.14
569,1448.07
570,1602.36
571,1617.71
572,1242.22
573,1502.12
574,1311.27
575,1444.00
576,1058.70
577,1384.09
578,1802.33
579,1526.65
580,1599.12
581,1791.43
582,1678.24
583,1890.62
584,1363.00
585,1416.66
586,1140.00
587,716.68
588,590.39
589,1286.89
590,1210.85
591,1469.28
592,1423.70
593,1258.94
594,1257.30
595,923.77
596,652.70
597,912.91
598,665.22
599,499.35
600,282.29
603,80.32
604,198.95
605,804.86
606,504.28
607,527.13
608,150.75
609,686.04
610,569.64
611,640.57
612,692.11
613,553.71
614,600.85
615,534.39
616,655.98
617,635.53
618,425.12
619,73.76
620,233.30
621,622.31
622,688.51
623,1188.24
624,1400.52
625,1150.21
626,1346.29
627,1140.00
628,749.93
630,1282.42
631,1352.14
632,1120.04
633,1373.36
634,1046.79
635,1459.92
636,1293.28
637,927.18
638,1178.75
639,1148.05
640,966.65
641,1321.01
642,1120.31
643,1118.29
644,1243.64
645,1122.79
646,1268.24
647,1167.94
648,1123.91
649,1503.18
650,1447.70
651,1560.31
652,1628.69
653,1667.76
654,1479.61
655,2008.37
656,1730.79
657,2249.36
658,1654.79
659,1760.98
660,1493.42
661,1892.90
662,1856.57
663,1335.91
664,1650.29
665,1367.21
666,1661.14
667,1594.18
668,1932.57
669,1527.79
670,1050.02
671,1661.14
672,1642.31
673,1730.28
674,1297.80
675,1719.46
676,1214.47
677,1591.46
678,1387.33
679,1608.45
680,1367.08
681,1530.86
682,1540.11
683,1704.57
684,1507.67
685,1834.86
686,1232.82
687,594.93
688,671.15
689,383.25
690,184.45
729,3.43
744,67.56
746,30.07
747,56.61
748,41.30
749,52.62
750,57.60
751,57.60
753,9.09
754,50.67
755,94.71
756,154.72
757,179.25
758,179.58
759,174.41
760,179.58
761,224.44
763,164.48
764,205.18
765,205.71
766,192.53
767,227.14
768,161.98
769,208.46
770,174.86
771,212.80
772,79.39
773,144.00
774,171.50
775,218.23
776,232.40
778,169.75
779,224.44
780,134.87
781,246.78
782,198.98
783,211.27
784,199.94
785,214.80
786,207.62
787,200.09
788,195.43
790,105.45
791,160.94
792,193.13
793,199.75
794,199.36
795,207.27
796,206.90
797,213.48
798,187.20
799,193.32
800,208.85
801,184.45
802,196.21
803,147.33
804,121.36
809,24.82
810,401.23
812,134.56
813,127.03
814,117.00
815,151.44
816,182.40
817,196.80
818,188.69
820,176.04
821,157.85
822,182.40
823,126.76
824,165.52
825,163.20
826,117.00
827,160.94
828,115.31
829,128.75
830,117.68
831,133.59
832,114.53
835,3.68
836,53.65
837,79.11
838,39.83
839,29.85
840,89.46
842,52.41
843,35.44
844,54.00
846,17.59
847,10.13
859,0.87
860,64.06
864,3.16
865,96.34
866,409.11
867,90.76
868,124.36
869,130.80
870,95.07
871,181.69
872,161.57
873,123.43
874,137.33
875,143.50
876,154.87
878,111.47
879,144.00
880,134.40
881,189.05
882,44.74
883,128.75
884,152.00
885,155.45
886,131.63
887,182.40
888,126.76
889,131.73
891,119.39
892,187.40
893,159.14
894,152.57
895,160.94
896,152.61
897,158.46
898,157.85
899,156.34
900,160.94
901,153.06
902,165.66
904,69.72
906,55.80
907,136.28
908,155.45
909,160.94
910,154.87
911,160.94
912,157.85
913,157.09
914,152.14
915,162.13
916,155.45
917,152.00
918,157.24
919,150.21
920,155.45
921,150.21
922,144.54
923,136.28
924,123.78
925,132.22
927,127.88
928,76.79
929,106.77
931,152.57
932,161.10
933,144.00
934,155.45
935,160.78
936,150.36
937,160.94
938,150.21
939,157.24
940,157.69
941,158.61
942,160.94
943,154.87
944,160.94
945,150.21
946,160.94
947,157.85
948,160.94
949,152.61
950,77.13
951,115.31
952,158.46
954,150.21
955,127.68
956,141.87
957,139.48
958,113.14
959,109.84
960,115.20
961,149.44
962,165.37
963,155.45
965,136.37
973,16.35
975,500.42
976,86.40
977,118.02
978,118.96
979,138.94
980,137.86
981,149.63
982,134.22
983,160.78
984,116.71
986,122.96
987,116.59
988,140.94
989,145.09
990,141.71
991,126.55
992,124.15
993,119.39
1001,25.34
1003,329.44
1004,95.07
1005,116.84
1006,126.76
1007,118.02
1008,114.80
1009,105.60
1011,109.74
1012,93.83
1013,94.67
1014,104.06
1015,58.99
1016,79.59
1017,62.71
1019,64.00
1020,50.67
1021,45.60
1032,4.05
1033,806.63
1034,81.07
1035,159.19
1036,120.16
1037,134.87
1038,157.85
1040,48.47
1041,105.23
1042,136.80
1043,153.60
1045,160.25
1046,147.77
1047,150.80
1048,141.71
1049,115.51
1050,191.44
1051,126.58
1052,160.94
1053,157.85
1054,146.57
1062,17.21
1063,913.72
1064,144.54
1065,158.30
1066,158.00
1067,157.09
1068,161.10
1069,155.45
1071,158.92
1072,156.05
1073,158.61
1074,160.94
1075,160.94
1076,159.14
1077,154.53
1078,160.94
1079,150.21
1080,160.94
1081,158.30
1082,161.10
1083,157.09
1084,101.19
1085,131.25
1086,129.26
1088,168.37
1089,147.32
1090,165.19
1091,129.84
1092,182.22
1093,115.87
1094,182.65
1095,136.57
1096,145.09
1097,144.95
1098,175.52
1099,134.87
1101,146.76
1102,129.77
1103,121.60
1104,144.00
1105,141.71
1106,123.89
1107,134.09
1109,17.84
1110,60.80
1111,119.90
1112,81.07
1113,139.48
